,tweet,product_,emotion,lemmatizer_tweets,textblob_polarity,textblob_subjectivity,vs_neg,vs_neu,vs_pos,vs_compound
6440,"['RT', 'mention', 'Per', 'rumor', 'Google', 'may', 'preview', 'big', 'social', 'strategy', '80s', 'themed', 'costume', 'party', 'SXSW', 'Yep', 'link', 'cnet']",Google,1,RT mention Per rumor Google may preview big social strategy 80 themed costume party SXSW Yep link cnet ,0.016666666666666666,0.08333333333333334,0.0,0.766,0.234,0.5994
6441,"['RT', 'mention', 'Per', 'rumor', 'Google', 'may', 'preview', 'big', 'social', 'strategy', 'an', '80s', 'themed', 'costume', 'party', 'SXSW', 'Yep', 'link', 'cn']",Unknown,3,RT mention Per rumor Google may preview big social strategy an 80 themed costume party SXSW Yep link cn ,0.016666666666666666,0.08333333333333334,0.0,0.776,0.224,0.5994
6442,"['RT', 'mention', 'Per', 'rumor', 'Google', 'may', 'preview', 'big', 'social', 'strategy', 'an', '80s', 'themed', 'costume', 'party', 'SXSW', 'Yep', 'link', 'cnet']",Unknown,3,RT mention Per rumor Google may preview big social strategy an 80 themed costume party SXSW Yep link cnet ,0.016666666666666666,0.08333333333333334,0.0,0.776,0.224,0.5994
6443,"['RT', 'mention', 'Perfect', 'SXSW', 'iPhone', 'app', 'home', 'screen', 'organization', 'link', 'like']",iPad or iPhone App,1,RT mention Perfect SXSW iPhone app home screen organization link like ,1.0,1.0,0.0,0.592,0.408,0.7351
6444,"['RT', 'mention', 'Photo', 'I', 'spending', 'Sat', 'night', 'SXSW', 'Chatting', 'my', 'husband', 'skype', 'my', 'iphone', 'a', 'coffee', 'link']",Unknown,3,RT mention Photo I spending Sat night SXSW Chatting my husband skype my iphone a coffee link ,0.0,0.0,0.0,1.0,0.0,0.0
6445,"['RT', 'mention', 'Pic', 'my', 'iPad', 'winning', 'performance', 'link', 'sxsw', 'accordion', 'toodamnlucky']",iPad,1,RT mention Pic my iPad winning performance link sxsw accordion toodamnlucky ,0.5,0.75,0.0,0.746,0.254,0.5267
6446,"['RT', 'mention', 'Platform', 'Concertgoers', 'Launches', 'Android', 'App', 'Time', 'SXSW', 'link', 'sxsw']",Unknown,3,RT mention Platform Concertgoers Launches Android App Time SXSW link sxsw ,0.0,0.0,0.0,1.0,0.0,0.0
6447,"['RT', 'mention', 'Playing', 'my', 'fave', 'new', 'iPhone', 'app', 'mention', 'Wow', 'will', 'rock', 'SXSW', 'next', 'week']",iPad or iPhone App,1,RT mention Playing my fave new iPhone app mention Wow will rock SXSW next week ,0.07878787878787878,0.48484848484848486,0.0,0.585,0.415,0.8176
6448,"['RT', 'mention', 'Poor', 'Austin', 'RT', 'mention', 'iPad', '2', 'launch', 'coincides', 'Fri', 'afternoon', 'SXSW', 'Apple', 'store', 'employees', 'Austin', 'may', 'begin', 'weeping']",iPad,1,RT mention Poor Austin RT mention iPad 2 launch coincides Fri afternoon SXSW Apple store employee Austin may begin weeping ,-0.4,0.6,0.25,0.75,0.0,-0.7184
6449,"['RT', 'mention', 'Pop', 'Apple', 'Store', 'sell', 'ipad2', 'SxSW', 'line', 'insane', 'link']",Unknown,3,RT mention Pop Apple Store sell ipad2 SxSW line insane link ,-1.0,1.0,0.213,0.787,0.0,-0.4019
6450,"['RT', 'mention', 'Post', 'SXSWi', '2011', 'Day', '1', 'BPM', 'mention', 'SXSW', 'link', 'surprised', 'run', 'two', 'BPM', 'folks', 'a', 'pop', 'Apple', 'store']",Unknown,3,RT mention Post SXSWi 2011 Day 1 BPM mention SXSW link surprised run two BPM folk a pop Apple store ,0.1,0.9,0.0,0.909,0.091,0.2263
6451,"['RT', 'mention', 'Post', 'SXSWi', '2011', 'Day', '1', 'BPM', 'mention', 'SXSW', 'link', 'surprised', 'run', '2', 'BPM', 'folks', 'amp', 'pop', 'Apple', 'store']",Unknown,3,RT mention Post SXSWi 2011 Day 1 BPM mention SXSW link surprised run 2 BPM folk amp pop Apple store ,0.1,0.9,0.0,0.909,0.091,0.2263
6452,"['RT', 'mention', 'Pre', 'order', 'mention', 'Humorous', 'Bees', 'LP', 'mention', 'Catch', 'this', 'month', 'mention', 'link', 'sxsw']",Unknown,3,RT mention Pre order mention Humorous Bees LP mention Catch this month mention link sxsw ,0.5,1.0,0.0,0.843,0.157,0.3818
6453,"['RT', 'mention', 'Preparing', 'sxsw', 'talk', 'google', 'doodles', 'mention', 'will', 'fun', 'Friday', '5pm', 'link']",Other Google product or service,1,RT mention Preparing sxsw talk google doodle mention will fun Friday 5pm link ,0.3,0.2,0.0,0.784,0.216,0.5106
6454,"['RT', 'mention', 'Presentation', 'touchingstories', 'Zinio', 'online', 'link', 'sxsw']",Unknown,3,RT mention Presentation touchingstories Zinio online link sxsw ,0.0,0.0,0.0,1.0,0.0,0.0
6455,"['RT', 'mention', 'Public', 'notes', 'quot', '5', 'steps', 'bulletproof', 'UX', 'strategy', 'quot', 'link', 'sxsw', 'rhjr', 'ux5']",Unknown,3,RT mention Public note quot 5 step bulletproof UX strategy quot link sxsw rhjr ux5 ,0.0,0.06666666666666667,0.0,1.0,0.0,0.0
6456,"['RT', 'mention', 'Public', 'Service', 'Announcement', 'mention', 'Grill', 'amazing', 'Drinks', 'food', 'free', 'great', 'company', 'zazzle', 'ipad', 'cases', 'SXSW']",Unknown,3,RT mention Public Service Announcement mention Grill amazing Drinks food free great company zazzle ipad case SXSW ,0.45,0.6291666666666667,0.0,0.556,0.444,0.9042
6457,"['RT', 'mention', 'Q', 'amp', 'with', 'bing', 'amp', 'google', 'Let', 'games', 'begin', 'qagb', 'sxsw']",Unknown,3,RT mention Q amp with bing amp google Let game begin qagb sxsw ,-0.4,0.4,0.0,1.0,0.0,0.0
6458,"['RT', 'mention', 'Q', 'amp', 'With', 'Google', 'mention', 'amp', 'Bing', 'mention', 'Ranking', 'SXSW', 'session', 'Mon', '12', '30pm', 'link']",Unknown,3,RT mention Q amp With Google mention amp Bing mention Ranking SXSW session Mon 12 30pm link ,0.0,0.0,0.0,1.0,0.0,0.0
6459,"['RT', 'mention', 'Qrafter', 'better', 'all', 'paid', 'free', 'QR', 'Code', 'apps', 'not', 'scan', 'vCards', 'it', 'can', 'also', 'download', 'QRCode', 'iPhone', 'SXSW']",iPad or iPhone App,1,RT mention Qrafter better all paid free QR Code apps not scan vCards it can also download QRCode iPhone SXSW ,0.45,0.65,0.0,0.744,0.256,0.7351
6460,"['RT', 'mention', 'Quantter', 'launching', 'iPhone', 'app', 'soon', 're', 'participating', 'the', 'LaunchRock', 'comp', 'sxsw', 'link']",Unknown,3,RT mention Quantter launching iPhone app soon re participating the LaunchRock comp sxsw link ,0.0,0.0,0.0,1.0,0.0,0.0
6461,"['RT', 'mention', 'Questioner', 'sxsw', 'said', 'quot', 'Thanks', 'I', 'a', 'big', 'fan', 'quot', 'Google', 'mention', 'caused', 'giggle', 'audience', 'to', 'laugh']",Google,1,RT mention Questioner sxsw said quot Thanks I a big fan quot Google mention caused giggle audience to laugh ,0.16666666666666666,0.13333333333333333,0.0,0.564,0.436,0.891
6462,"['RT', 'mention', 'Questions', 'what', 'inside', 'iPad', '2', 'Fire', 'my', 'way', 'sxsw']",Unknown,3,RT mention Questions what inside iPad 2 Fire my way sxsw ,0.0,0.0,0.194,0.806,0.0,-0.34
6463,"['RT', 'mention', 'Random', 'Apple', 'Fan', 'bought', 'lunch', 'everyone', 'line', 'SXSW', 'Popup', 'Apple', 'Store', 'ipad2', 'randomactofkindness', 'link']",Unknown,3,RT mention Random Apple Fan bought lunch everyone line SXSW Popup Apple Store ipad2 randomactofkindness link ,-0.5,0.5,0.0,0.867,0.133,0.3182
6464,"['RT', 'mention', 'iPad', 'quot', 'arm', 'a', 'giant', 'meat', 'pointer', 'quot', 'hilarious', 'mention', 'sxsw']",Unknown,3,RT mention iPad quot arm a giant meat pointer quot hilarious mention sxsw ,0.25,1.0,0.0,0.816,0.184,0.4019
6465,"['RT', 'mention', 'Reactions', 'Google', 'Circles', 'news', 'far', 'range', 'quot', 'again', 'quot', 'quot', 'please', 'rescue', 'from', 'Facebook', 'quot', 'sxsw']",Unknown,3,RT mention Reactions Google Circles news far range quot again quot quot please rescue from Facebook quot sxsw ,0.1,1.0,0.0,0.741,0.259,0.6808
6466,"['RT', 'mention', 'Reactions', 'Google', 'Circles', 'news', 'far', 'range', 'quot', 'again', 'quot', 'quot', 'please', 'rescue', 'from', 'Facebook', 'quot', 'sxsw']",Unknown,4,RT mention Reactions Google Circles news far range quot again quot quot please rescue from Facebook quot sxsw ,0.1,1.0,0.0,0.741,0.259,0.6808
6467,"['RT', 'mention', 'ReadWriteWeb', 'reporting', 'Google', 'might', 'launch', 'new', 'social', 'network', 'SXSW', 'today', 'link']",Unknown,3,RT mention ReadWriteWeb reporting Google might launch new social network SXSW today link ,0.08484848484848484,0.2606060606060606,0.0,1.0,0.0,0.0
6468,"['RT', 'mention', 'really', 'digging', 'austin', 'especially', 'east', 'side', 'stopped', 'mention', 'an', 'apple', 'size', 'my', 'head', 'some', 'great', 'buzz', 'sxsw']",Unknown,3,RT mention really digging austin especially east side stopped mention an apple size my head some great buzz sxsw ,0.3333333333333333,0.65,0.093,0.731,0.176,0.4472
6469,"['RT', 'mention', 'Really', 'excited', 'see', 'documentary', 'Something', 'Ventured', 'sxsw', 'today', 'the', 'rise', 'Intel', 'Apple', 'Genentech', 'Cisco', 'amp', 'Atari']",Unknown,3,RT mention Really excited see documentary Something Ventured sxsw today the rise Intel Apple Genentech Cisco amp Atari ,0.1875,0.375,0.0,0.863,0.137,0.4005
6470,"['RT', 'mention', 'Really', 'finding', 'enjoying', 'ipad', 'design', 'principles', 'Well', 'done', 'tapworthy', 'useful', 'clear', 'points', 'throughout', 'sxsw']",iPad,1,RT mention Really finding enjoying ipad design principle Well done tapworthy useful clear point throughout sxsw ,0.275,0.29583333333333334,0.0,0.516,0.484,0.8828
6471,"['RT', 'mention', 'Really', 'no', 'Google', 'or', 'Circles', 'now', 'RT', 'mention', 'launching', 'products', 'SXSW', 'we', 're', 'doing', 'plenty', 'else']",Unknown,3,RT mention Really no Google or Circles now RT mention launching product SXSW we re doing plenty else ,-0.1,0.2,0.128,0.872,0.0,-0.3597
6472,"['RT', 'mention', 'Reason', '19', 'Keep', 'Parakeets', 'employed', 'link', 'Keep', 'track', 'where', 'ladies', 'at', 'SXSW', 'link', 'mention']",Unknown,3,RT mention Reason 19 Keep Parakeets employed link Keep track where lady at SXSW link mention ,0.0,0.0,0.0,1.0,0.0,0.0
6473,"['RT', 'mention', 'Register', 'our', 'private', 'beta', 'to', 'win', 'Apple', 'TV', 'SXSW', 'Visit', 'link', 'details']",Unknown,3,RT mention Register our private beta to win Apple TV SXSW Visit link detail ,0.4,0.3875,0.0,0.774,0.226,0.5859
6474,"['RT', 'mention', 'REKS', 'mention', 'Album', 'Stores', 'Online', 'link', 'link', 'SXSW']",Unknown,3,RT mention REKS mention Album Stores Online link link SXSW ,0.0,0.0,0.0,1.0,0.0,0.0
6475,"['RT', 'mention', 'Remember', 'mention', 'our', 'last', 'campaign', 'amp', 'upcoming', 'SXSW', 'event', 'link', 'new', 'album', 'dropped', 'link']",Unknown,3,RT mention Remember mention our last campaign amp upcoming SXSW event link new album dropped link ,0.06818181818181818,0.2606060606060606,0.0,1.0,0.0,0.0
6476,"['RT', 'mention', 'Remember', 'chime', 'with', 'tweets', 'your', 'nasatweetup', 'experience', '2', '15pm', '3pm', 'Central', 'time', 'sxsw', 'session', 'link']",Unknown,3,RT mention Remember chime with tweet your nasatweetup experience 2 15pm 3pm Central time sxsw session link ,0.0,0.25,0.0,1.0,0.0,0.0
6477,"['RT', 'mention', 'Reminder', 'Charles', 'Chen', 'be', 'talking', 'Android', 'ChromeOS', 'access', 'today', 'mention', '1PM', 'mention', 'Google', 'booth', 'Exhibit', 'Hall', '3', 'sxsw']",Unknown,3,RT mention Reminder Charles Chen be talking Android ChromeOS access today mention 1PM mention Google booth Exhibit Hall 3 sxsw ,0.0,0.0,0.0,1.0,0.0,0.0
6478,"['RT', 'mention', 'Retrollect', 'now', 'also', 'Android', 'Market', 'SxSW', 'https', 'market', 'android', 'com', 'details', 'id', 'com', 'borderstylo', 'retrollect']",Android App,1,RT mention Retrollect now also Android Market SxSW http market android com detail id com borderstylo retrollect ,0.0,0.0,0.0,1.0,0.0,0.0
6479,"['RT', 'mention', 'Robot', 'wars', 'Steampunk', 'time', 'machines', 'Mystery', 'boxes', 'electronics', 'Awesome', 'Austin', 'tacos', 'Super', 'Happy', 'Dev', 'House', 'Google', 'win', 'sxsw']",Google,1,RT mention Robot war Steampunk time machine Mystery box electronics Awesome Austin taco Super Happy Dev House Google win sxsw ,0.7333333333333334,0.7666666666666666,0.113,0.436,0.451,0.9118
6480,"['RT', 'mention', 'RT', 'mention', 'Going', 'at', 'SXSW', 'Check', 'w', 'friends', 'you', 'in', 'Austin', 'w', 'location', 'based', 'apps', 'link', 'lbs']",Unknown,3,RT mention RT mention Going at SXSW Check w friend you in Austin w location based apps link lb ,0.0,0.0,0.0,0.849,0.151,0.4939
6481,"['RT', 'mention', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw']",Unknown,3,RT mention RT mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
6482,"['Cc', 'mention', 'RT', 'mention', 'New', 'UberSocial', 'iPhone', 'in', 'App', 'Store', 'includes', 'UberGuide', 'SXSW', 'cont', 'link']",Unknown,3,Cc mention RT mention New UberSocial iPhone in App Store includes UberGuide SXSW cont link ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0
6483,"['RT', 'mention', 'RT', 'mention', 'mention', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw', 'SMM', 'gt', 'gt', 'Really', 'Google']",Google,0,RT mention RT mention mention Launch Major New Social Network Called Circles Possibly Today link sxsw SMM gt gt Really Google ,0.08643939393939394,0.4442424242424243,0.0,0.819,0.181,0.4939
6484,"['RT', 'mention', 'RT', 'mention', 'Apple', 'Opening', 'Pop', 'Store', 'Austin', 'SXSW', 'link', 'Exactly', 'I', 'wanted']",Apple,1,RT mention RT mention Apple Opening Pop Store Austin SXSW link Exactly I wanted ,0.25,0.25,0.0,1.0,0.0,0.0
6485,"['RT', 'mention', 'RT', 'mention', 'RT', 'mention', 'quot', 'Google', 'you', 'tweet', 'quot', 'the', 'new', 'quot', 'think', 'you', 'speak', 'quot', 'Mark', 'Belinsky', '911tweets', 'panel', 'SXSW']",Google,1,RT mention RT mention RT mention quot Google you tweet quot the new quot think you speak quot Mark Belinsky 911tweets panel SXSW ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0
6486,"['RT', 'mention', 'RT', 'mention', 'mention', 'mention', 'Austin', 'street', 'closures', 'SXSW', 'Google', 'Map', 'form', 'link', 'sxsw', 'austin']",Unknown,4,RT mention RT mention mention mention Austin street closure SXSW Google Map form link sxsw austin ,0.0,0.0,0.0,1.0,0.0,0.0
6487,"['RT', 'mention', 'RT', 'mention', 'mention', '3', 'iPhone', 'Apps', 'll', 'Using', 'South', 'Southwest', 'Interactive', 'link', 'SXSW', 'SXSWi']",Unknown,3,RT mention RT mention mention 3 iPhone Apps ll Using South Southwest Interactive link SXSW SXSWi ,0.0,0.0,0.0,1.0,0.0,0.0
6488,"['RT', 'mention', 'RT', 'mention', 'mention', 'putting', 'gun', 'mention', 'head', 'Give', 'your', 'iPhone', 'SXSW', 'link']",iPhone,1,RT mention RT mention mention putting gun mention head Give your iPhone SXSW link ,0.0,0.0,0.156,0.844,0.0,-0.34
6489,"['RT', 'mention', 'RT', 'mention', 'mention', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'link', 'sxsw', 'v', 'mention', 'NJdoc']",Unknown,3,RT mention RT mention mention Launch Major New Social Network Called Circles link sxsw v mention NJdoc ,0.0773989898989899,0.34040404040404043,0.0,1.0,0.0,0.0
6490,"['RT', 'mention', 'RT', 'mention', 'quot', 'Google', 'you', 'tweet', 'quot', 'the', 'new', 'quot', 'think', 'you', 'speak', 'quot', 'Mark', 'Belinsky', '911tweets', 'panel', 'SXSW']",Unknown,3,RT mention RT mention quot Google you tweet quot the new quot think you speak quot Mark Belinsky 911tweets panel SXSW ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0
6491,"['RT', 'mention', 'RT', 'mention', 'quot', 'IAVA', 'wants', 'be', 'Google', 'nonprofits', 'quot', 'yes', 'do', 'b', 'c', 'vets', 'deserve', 'nothing', 'less', 'sxsw', 'letshookup']",Google,3,RT mention RT mention quot IAVA want be Google nonprofit quot yes do b c vet deserve nothing le sxsw letshookup ,0.0,0.0,0.0,0.826,0.174,0.4588
6492,"['RT', 'mention', 'RT', 'mention', 'Apple', 'set', 'open', 'popup', 'shop', 'core', 'SXSW', 'action', 'link', 'via', 'mention']",Unknown,1,RT mention RT mention Apple set open popup shop core SXSW action link via mention ,0.05,0.3,0.0,1.0,0.0,0.0
6493,"['RT', 'mention', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw', 'mention']",Unknown,3,RT mention RT mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw mention ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
6494,"['RT', 'mention', 'RT', 'mention', 'iPad', 'Lounge', 'Recharge', 'coffee', 'H2O', 'iPad', 'Art', 'Show', 'free', 'daily', 'sxsw', '106', 'E', 'cont', 'link']",Unknown,3,RT mention RT mention iPad Lounge Recharge coffee H2O iPad Art Show free daily sxsw 106 E cont link ,0.2,0.4,0.0,0.845,0.155,0.5106
6495,"['RT', 'mention', 'RT', 'mention', 'NFC', 'technology', 'Google', 'testing', 'using', 'stickers', 'store', 'windows', 'you', 'tap', 'get', 'info', 'sxsw']",Unknown,3,RT mention RT mention NFC technology Google testing using sticker store window you tap get info sxsw ,0.0,0.0,0.217,0.783,0.0,-0.6633
6496,"['RT', 'mention', 'RT', 'mention', 'Social', 'Too', 'Important', 'Google', 'Screw', 'With', 'Big', 'Launch', 'Circus', 'link', 'via', 'mention', 'SXSW']",Unknown,3,RT mention RT mention Social Too Important Google Screw With Big Launch Circus link via mention SXSW ,0.14444444444444446,0.3888888888888889,0.077,0.824,0.099,0.1027
6497,"['RT', 'mention', 'RT', 'mention', 'SXSW', 'line', 'about', '100', 'outside', 'Apple', 'pop', 'store', 'Sixth', 'amp', 'Congress']",Unknown,3,RT mention RT mention SXSW line about 100 outside Apple pop store Sixth amp Congress ,0.0,0.05,0.0,1.0,0.0,0.0
6498,"['RT', 'mention', 'RT', 'mention', 'SXSW', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'mention', 'link']",Other Google product or service,1,RT mention RT mention SXSW Google Launch Major New Social Network Called Circles Possibly Today mention link ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
6499,"['RT', 'mention', 'RT', 'mention', 'sxsw', 'ipad', 'store', 'sold', 'of', 'everything', 'except', '64gig', 'wifi', 'white', 'moneytoburn']",Unknown,3,RT mention RT mention sxsw ipad store sold of everything except 64gig wifi white moneytoburn ,0.0,0.0,0.0,1.0,0.0,0.0
6500,"['RT', 'mention', 'RT', 'mention', 'SXSW', 'Google', 'Apple', 'EA', 'Games', 'Zynga', 'Facebook', 'Microsoft', 'Intuit', 'went', 'gaga', 'The', 'Go', 'Game', 'link']",Unknown,3,RT mention RT mention SXSW Google Apple EA Games Zynga Facebook Microsoft Intuit went gaga The Go Game link ,-0.4,0.4,0.0,1.0,0.0,0.0
6501,"['RT', 'mention', 'RT', 'mention', 'GO', 'BEYOND', 'BORDERS', 'link', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newTwitter']",Unknown,3,RT mention RT mention GO BEYOND BORDERS link edchat musedchat sxsw sxswi classical newTwitter ,0.0,0.0,0.0,1.0,0.0,0.0
6502,"['RT', 'mention', 'RT', 'mention', 'Happy', 'Woman', 'Day', 'Make', 'love', 'fuss', 'link', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newTwitter']",Unknown,3,RT mention RT mention Happy Woman Day Make love fuss link edchat musedchat sxsw sxswi classical newTwitter ,0.43333333333333335,0.5333333333333333,0.0,0.655,0.345,0.836
6503,"['RT', 'mention', 'RT', 'mention', 'Another', 'great', 'panel', '5', 'pm', 'the', 'Hilton', 'Austin', 'own', 'mention', 'Left', 'Brain', 'Search', 'Google', 'Right', 'Brain', 'Search', 'X', 'sxsw']",Unknown,3,RT mention RT mention Another great panel 5 pm the Hilton Austin own mention Left Brain Search Google Right Brain Search X sxsw ,0.4214285714285714,0.5714285714285714,0.0,0.843,0.157,0.6249
6504,"['RT', 'mention', 'RT', 'mention', 'Apparently', 'Google', 'quot', 'ad', 'preferences', 'quot', 'you', 'see', 'Google', 'thinks', 'you', 'll', 'like', 'seenocreepy', 'sxsw', 'PNID']",Unknown,3,RT mention RT mention Apparently Google quot ad preference quot you see Google think you ll like seenocreepy sxsw PNID ,0.05,0.35,0.0,0.884,0.116,0.3612
6505,"['RT', 'mention', 'RT', 'mention', 'Apple', 'alignd', '2', 'big', 'tech', 'events', 'ths', 'days', '1st', 'CES', 'amp', 'GDC', 'SXSW', 'popup', 'shop', 'amp', 'iPad2', 'link']",Unknown,3,RT mention RT mention Apple alignd 2 big tech event th day 1st CES amp GDC SXSW popup shop amp iPad2 link ,0.0,0.1,0.0,1.0,0.0,0.0
6506,"['RT', 'mention', 'RT', 'mention', 'Apple', 'heads', 'SXSW', 'sets', 'temporary', 'store', 'Austin', 'link']",Unknown,3,RT mention RT mention Apple head SXSW set temporary store Austin link ,0.0,0.0,0.0,1.0,0.0,0.0
6507,"['RT', 'mention', 'RT', 'mention', 'Apple', 'quot', 'classiest', 'fascist', 'company', 'America', 'quot', 'says', 'mention', 'sxsw']",Apple,0,RT mention RT mention Apple quot classiest fascist company America quot say mention sxsw ,0.0,0.0,0.217,0.783,0.0,-0.5574
6508,"['RT', 'mention', 'RT', 'mention', 'Apple', 'opening', 'a', 'pop', 'store', 'downtown', 'Austin', 'the', 'iPad', '2', 'launch', 'SXSW', 'link']",Unknown,3,RT mention RT mention Apple opening a pop store downtown Austin the iPad 2 launch SXSW link ,0.0,0.0,0.0,1.0,0.0,0.0
6509,"['RT', 'mention', 'RT', 'mention', 'Apple', 'opening', 'pop', 'store', 'downtown', 'Austin', 'SXSW', 'iPad', '2', 'launch', 'link']",Unknown,3,RT mention RT mention Apple opening pop store downtown Austin SXSW iPad 2 launch link ,0.0,0.0,0.0,1.0,0.0,0.0
6510,"['RT', 'mention', 'RT', 'mention', 'Apple', 'opening', 'pop', 'store', 'downtown', 'Austin', 'SXSW', 'iPad', '2', 'launch', 'link']",Unknown,3,RT mention RT mention Apple opening pop store downtown Austin SXSW iPad 2 launch link ,0.0,0.0,0.0,1.0,0.0,0.0
6511,"['RT', 'mention', 'RT', 'mention', 'Apple', 'Opening', 'Temporary', 'iPad', '2', 'Store', 'Handle', 'SXSW', 'Demand', 'link']",Unknown,3,RT mention RT mention Apple Opening Temporary iPad 2 Store Handle SXSW Demand link ,0.0,0.0,0.103,0.897,0.0,-0.128
6512,"['RT', 'mention', 'RT', 'mention', 'Apple', 'sets', 'temporary', 'Austin', 'store', 'serve', 'hordes', 'iPad', '2', 'purchasers', 'sxsw', 'link']",Unknown,3,RT mention RT mention Apple set temporary Austin store serve horde iPad 2 purchaser sxsw link ,0.0,0.0,0.0,1.0,0.0,0.0
6513,"['RT', 'mention', 'RT', 'mention', 'Arriving', 'the', 'US', 'sxsw', 'be', 'looking', 'a', 'MicroSIM', 'data', 'my', 'iPhone', 'recommendations', 'mention']",Unknown,3,RT mention RT mention Arriving the US sxsw be looking a MicroSIM data my iPhone recommendation mention ,0.0,0.0,0.0,1.0,0.0,0.0
6514,"['RT', 'mention', 'RT', 'mention', 'Beautiful', 'day', 'austin', 'Come', 'and', 'grab', 'slice', 'two', 'check', 'on', 'google', 'you', 'can', 'get', 'deal', 'sxswi', 'SXSW']",Google,1,RT mention RT mention Beautiful day austin Come and grab slice two check on google you can get deal sxswi SXSW ,0.85,1.0,0.0,0.837,0.163,0.5994
6515,"['RT', 'mention', 'RT', 'mention', 'Best', 'thing', 've', 'heard', 'weekend', 'SXSW', 'quot', 'gave', 'iPad', '2', 'money', 'Japan', 'relief', 'don', 'need', 'iPad']",iPad,1,RT mention RT mention Best thing ve heard weekend SXSW quot gave iPad 2 money Japan relief don need iPad ,1.0,0.3,0.0,0.711,0.289,0.8074
6516,"['RT', 'mention', 'RT', 'mention', 'Best', 'thing', 've', 'heard', 'weekend', 'SXSW', 'quot', 'gave', 'iPad', '2', 'money', 'Japan', 'relief', 'don', 'need', 'iPad', '2', 'quot']",Unknown,3,RT mention RT mention Best thing ve heard weekend SXSW quot gave iPad 2 money Japan relief don need iPad 2 quot ,1.0,0.3,0.0,0.733,0.267,0.8074
6517,"['RT', 'mention', 'RT', 'mention', 'Best', 'thing', 've', 'heard', 'weekend', 'SXSW', 'quot', 'gave', 'iPad', '2', 'money', 'Japan', 'relief', 'don', 'need', 'iPad', '2', 'quot', 'mention']",iPad,3,RT mention RT mention Best thing ve heard weekend SXSW quot gave iPad 2 money Japan relief don need iPad 2 quot mention ,1.0,0.3,0.0,0.742,0.258,0.8074
6518,"['RT', 'mention', 'RT', 'mention', 'Best', 'thing', 've', 'heard', 'weekend', 'SXSW', 'quot', 'gave', 'iPad', '2', 'money', 'Japan', 'relief', 'don', 'need', 'iPad', '2', 'quot', 'mention']",Unknown,3,RT mention RT mention Best thing ve heard weekend SXSW quot gave iPad 2 money Japan relief don need iPad 2 quot mention ,1.0,0.3,0.0,0.742,0.258,0.8074
6519,"['RT', 'mention', 'RT', 'mention', 'Calvin', 'now', 'Geek', 'Charlie', 'Sheen', 'his', 'goddesses', 'mention', 'mention', 'Schmittastic', 'google', 'SXSW']",Unknown,3,RT mention RT mention Calvin now Geek Charlie Sheen his goddess mention mention Schmittastic google SXSW ,0.0,0.0,0.107,0.893,0.0,-0.2023
6520,"['RT', 'mention', 'RT', 'mention', 't', 'at', 'sxsw', 'download', 'free', 'music', 'mix', 'itunes', 'link', 'cc', 'mention']",Unknown,3,RT mention RT mention t at sxsw download free music mix itunes link cc mention ,0.4,0.8,0.0,0.809,0.191,0.5106
6521,"['RT', 'mention', 'RT', 'mention', 'CHART', 'THE', 'DAY', 'iPad', 'Competition', 'Toast', 'mention', 'link', 'mobile', 'hcmktg', 'gpp', 'sxsw']",Unknown,3,RT mention RT mention CHART THE DAY iPad Competition Toast mention link mobile hcmktg gpp sxsw ,0.0,0.0,0.0,1.0,0.0,0.0
6522,"['RT', 'mention', 'RT', 'mention', 'Checkout', 'League', 'Extraordinary', 'Hackers', 'SXSW', 'LEGO', 'GOOGLE', 'link']",Unknown,3,RT mention RT mention Checkout League Extraordinary Hackers SXSW LEGO GOOGLE link ,0.3333333333333333,1.0,0.0,1.0,0.0,0.0
6523,"['RT', 'mention', 'RT', 'mention', 'CNN', 'launch', 'quot', 'TV', 'everywhere', 'quot', 'service', 'mobile', 'Google', 'TV', 'computers', 'link', 'SXSW']",Unknown,3,RT mention RT mention CNN launch quot TV everywhere quot service mobile Google TV computer link SXSW ,0.0,0.0,0.0,1.0,0.0,0.0
