,tweet,product_,emotion,lemmatizer_tweets,textblob_polarity,textblob_subjectivity,vs_neg,vs_neu,vs_pos,vs_compound,nrc_sentiment,gi_sentiment,henry_sentiment,huliu_sentiment,jockers_sentiment,lm_sentiment,senticnet_sentiment,sentiword_sentiment,socal_sentiment
8616,"['stupid', 'sxsw', 'find', 'mac', 'game', 'link', 'ipad', 'amp', 'link']",Unknown,3,stupid sxsw find mac game link ipad amp link ,-0.6,0.7,0.298,0.702,0.0,-0.5267,-1.0,0.0,0.0,-1.0,-1.0,0.0,-0.3588,0.0,-2.3421424859999997
8617,"['stupid', 'find', 'sxsw', 'mac', 'link', 'special', 'price', 'games', 'mac']",Unknown,3,stupid find sxsw mac link special price game mac ,-0.2809523809523809,0.6571428571428571,0.26,0.534,0.206,-0.1779,0.0,0.3333333333333333,0.0,-1.0,-0.09999999999999998,0.0,-0.2021666666666667,-0.0625,-1.1127504673333333
8618,"['startups', 'need', 'android', 'developer', 'sxsw']",Unknown,3,startup need android developer sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.25,0.0,-0.338,-0.3125,0.0
8619,"['82', 'future', 'tablet', 'buyers', 'say', ""they'll"", 'choose', ""apple's"", 'ipad', 'see', 'pop-up', 'store', 'sxsw', 'link']",iPad,1,82 future tablet buyer say they'll choose apple's ipad see pop-up store sxsw link ,0.0,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.144625,0.1625,0.0
8620,"['sxsw', 'featured', 'artist', 'playlist', 'available', 'free', 'link', 'mention', 'free', 'music']",Unknown,3,sxsw featured artist playlist available free link mention free music ,0.4000000000000001,0.6666666666666666,0.0,0.548,0.452,0.765,1.0,1.0,0.0,1.0,0.5666666666666667,0.0,0.3172857142857143,-0.05,4.215560853333334
8621,"['internet', 'tv', 'coming', 'google', 'tv', 'dvrs', 'xbox', 'train', 'stopping', 'barry', 'diller', 'sxsw']",Unknown,3,internet tv coming google tv dvrs xbox train stopping barry diller sxsw ,0.0,0.0,0.127,0.873,0.0,-0.1531,0.0,1.0,0.0,0.0,-0.4,-1.0,0.2846666666666666,0.125,0.0
8622,"['ok', 'sxsw', 'tweeps', 'flight', 'one', 'freak', 'going', 'reading', 'book', 'real', 'one', 'ipad', 'kindle', 'paper', 'analog']",Unknown,3,ok sxsw tweeps flight one freak going reading book real one ipad kindle paper analog ,0.35,0.4,0.16,0.718,0.122,-0.1779,1.4,0.0,1.8,0.4,0.3666666666666667,1.8,0.057545454545454525,0.385,1.449160795
8623,"['mention', 'tweeted', 'rt', 'mention', 'best', 'thing', ""i've"", 'heard', 'weekend', 'sxsw', 'quot', 'gave', 'ipad2', 'money', 'japan', 'relief', 'need']",Unknown,3,mention tweeted rt mention best thing i've heard weekend sxsw quot gave ipad2 money japan relief need ,1.0,0.3,0.0,0.673,0.327,0.8074,1.0,0.3333333333333333,1.0,1.0,0.5333333333333333,1.0,0.1557142857142857,0.07142857149999998,4.950096235
8624,"['live-tweeting', 'sxsw', 'mention', 'rt', 'mention', 'users', 'drive', '12b', 'miles', 'year', 'google', 'maps', 'navigation', 'jr']",Unknown,3,live-tweeting sxsw mention rt mention user drive 12b mile year google map navigation jr ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.10925000000000001,0.041666666500000005,0.0
8625,"['retweeting', 'chances', 'added', 'spreadsheet', 'sxsw', 'link']",Unknown,3,retweeting chance added spreadsheet sxsw link ,0.0,0.0,0.0,0.714,0.286,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.263,0.3125,0.0
8626,"['watching', 'twit', 'live', 'sxsw', 'want', 'go', 'next', 'year', 'also', 'want', 'ipad', 'content', 'wait', 'awhile', 'always', 'buy', 'technology', 'late', 'anyway']",iPad,1,watching twit live sxsw want go next year also want ipad content wait awhile always buy technology late anyway ,-0.05454545454545454,0.3666666666666667,0.0,0.867,0.133,0.1531,0.0,0.5,0.0,0.0,0.04999999999999999,-1.0,-0.11754545454545456,0.0625,1.6252160885
8627,"['need', 'twitter', 'app', 'recommendation', 'new', 'ipad2', 'thoughts', 'sxsw']",Unknown,3,need twitter app recommendation new ipad2 thought sxsw ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.8,0.0,0.154,-0.2395833335,3.2139231645
8628,"['nice', 'twitter', 'lwr', 'boom', 'api', 'devs', 'undr', 'covr', 'japan', 'tsunami', 'earthquake', 'sxsw', 'wisconsin', 'libya', 'link']",Unknown,3,nice twitter lwr boom api devs undr covr japan tsunami earthquake sxsw wisconsin libya link ,0.6,1.0,0.0,0.833,0.167,0.4215,-1.0,1.0,0.0,1.0,-0.13333333333333333,1.0,-0.0858,-0.2083333335,3.201086399
8629,"['wow', 'twitter', 'look', 'google', 'rt', 'mention', 'honor', 'mention', 'everyone', 'twitter', 'sxsw']",Unknown,3,wow twitter look google rt mention honor mention everyone twitter sxsw ,0.1,1.0,0.0,0.562,0.438,0.7906,1.0,1.0,0.0,1.0,0.75,1.0,0.33340000000000003,-0.020833333250000002,0.0
8630,"[""google's"", 'two', 'main', 'seo', 'factors', 'topicality', 'site', 'authority', 'mention', 'sxsw']",Unknown,3,google's two main seo factor topicality site authority mention sxsw ,0.16666666666666666,0.3333333333333333,0.0,0.874,0.126,0.0772,1.0,1.0,0.0,0.0,0.45,0.0,0.2232,0.0,0.912843614
8631,"['socialnetworks', 'google', 'noch', 'heute', 'mit', 'circles', 'facebook-konkurrent', 'link', 'mention', 'und', 'link', 'sxsw']",Unknown,2,socialnetworks google noch heute mit circle facebook-konkurrent link mention und link sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.08750000000000001,-0.125,0.0
8632,"['sxsw', 'party', 'calendar', 'gcal', 'link']",Unknown,3,sxsw party calendar gcal link ,0.0,0.0,0.0,0.597,0.403,0.4019,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.0,0.0
8633,"['block', 'party', 'capitalism', 'ballroom', 'sxsw', 'went', 'google', 'thing', 'last', 'session', 'first', 'choice', 'full']",Unknown,3,block party capitalism ballroom sxsw went google thing last session first choice full ,0.19999999999999998,0.31666666666666665,0.175,0.663,0.163,-0.0516,1.0,-1.0,0.0,0.0,0.0,0.0,0.2735,0.032738095285714267,2.6615115719999998
8634,"['sxsw', 'party', 'podcasts', 'link', 'mention', 'mention', 'mention', 'mention', 'iampaintedface', 'h0u5t0n']",Unknown,3,sxsw party podcasts link mention mention mention mention iampaintedface h0u5t0n ,0.0,0.0,0.0,0.769,0.231,0.4019,0.0,0.0,0.0,0.0,0.0,0.0,0.19100000000000003,0.0,0.0
8635,"['sxsw', 'party', 'rule', 'slip', 'piss', 'drop', 'iphone', 'urinal', 'true', 'story', 'either', 'promise']",Unknown,3,sxsw party rule slip piss drop iphone urinal true story either promise ,0.35,0.65,0.245,0.357,0.398,0.4588,0.6,0.3333333333333333,0.4,0.6,0.42500000000000004,1.8,0.57575,0.2578125,1.8
8636,"['sxsw', 'party', 'time', 'mention', 'mention', 'thanks', 'mention']",Unknown,3,sxsw party time mention mention thanks mention ,0.2,0.2,0.0,0.472,0.528,0.6808,0.0,0.0,0.0,0.0,0.6,0.0,0.3582,0.3125,0.0
8637,"['new', 'mike', 'tyson', 'game', 'coming', 'iphone', 'link', 'iphone', 'sxsw', 'videogames', 'tyson', 'art', 'cartoon']",Unknown,3,new mike tyson game coming iphone link iphone sxsw videogames tyson art cartoon ,-0.13181818181818183,0.42727272727272725,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7,0.0,0.131,0.05208333325,1.8524373975000001
8638,"['hi', 'accidentally', 'took', 'ipad', 'techi', 'set', 'pepsicostage', 'would', 'please', 'return', 'sxsw', 'link']",Unknown,3,hi accidentally took ipad techi set pepsicostage would please return sxsw link ,0.0,0.0,0.163,0.68,0.156,-0.0258,0.0,1.0,0.0,0.0,0.2,-1.0,0.248,0.0921875,0.0
8639,"['mention', 'line', 'rt', 'mention', '10', '30', 'line', 'apple', 'pop-up', 'store', 'austin', 'opens', 'pm', 'sxsw', 'link']",Unknown,3,mention line rt mention 10 30 line apple pop-up store austin open pm sxsw link ,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33625,-0.388888889,2.962840895
8640,"['know', 'google', 'party', 'find', 'samsung', 'galaxy', 'tab', 'sxsw', 'link']",Unknown,3,know google party find samsung galaxy tab sxsw link ,0.0,0.0,0.0,0.748,0.252,0.4019,0.0,1.0,0.0,0.0,0.0,0.0,0.09649999999999999,0.0625,0.0
8641,"['nice', 'people', 'going', 'sxsw', 'fun', 'check', 'twit', 'twig', 'mention', 'mention', 'mention', 'android', 'podcasters']",Unknown,3,nice people going sxsw fun check twit twig mention mention mention android podcasters ,0.44999999999999996,0.6,0.0,0.643,0.357,0.7269,1.0,1.0,0.0,1.0,0.625,0.0,0.0705,-0.029166666600000002,3.201086399
8642,"['use', 'maps', 'mayer', '40', 'google', 'maps', 'usage', 'mobile', '150', 'million', 'mobile', 'users', 'link', 'mention', 'sxsw']",Unknown,3,use map mayer 40 google map usage mobile 150 million mobile user link mention sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21250000000000005,0.1416666666,1.6183614480000001
8643,"['sxsw', 'try', 'early', 'iphone', 'android', 'beta', 'hitchery', 'let', 'us', 'know', 'think', 'link']",Unknown,3,sxsw try early iphone android beta hitchery let u know think link ,0.1,0.3,0.0,1.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.17233333333333334,0.12083333339999999,2.155660218
8644,"['great', 'visualisation', 'ghost', 'movement', 'logic', 'pacman', 'google', 'doodles', 'session', 'mention', 'sxsw', 'details', 'link']",Unknown,1,great visualisation ghost movement logic pacman google doodle session mention sxsw detail link ,0.8,0.75,0.132,0.632,0.236,0.4215,-1.0,1.0,0.0,1.0,-0.04999999999999999,1.0,0.0951111111111111,-0.125,1.554025746
8645,"['highly', 'doubt', 'mention', 'announce', 'new', 'social', 'effort', 'sxsw', 'today', 'seem', 'style', 'greatly', 'look', 'forward', 'seeing']",Unknown,3,highly doubt mention announce new social effort sxsw today seem style greatly look forward seeing ,0.28242424242424247,0.45280303030303026,0.166,0.834,0.0,-0.4201,0.9199999999999999,0.9,1.8,0.8666666666666667,0.85,0.6,0.4279090909090909,0.5041666666666668,1.96741607725
8646,"['casualeducationgames', 'sxsw', 'proposal', 'download', 'update', 'textbook', 'good', 'news', 'apple']",Unknown,3,casualeducationgames sxsw proposal download update textbook good news apple ,0.7,0.6000000000000001,0.0,0.734,0.266,0.4404,1.0,1.0,1.0,1.0,0.75,1.0,0.14533333333333334,0.46875,1.872093066
8647,"['couch', 'ipad', 'propped', 'gut', 'full', 'breakfast', 'tacos', 'dangerous', 'position', 'inertia', ""what's"", 'happening', 'tonight', 'sxsw', 'friends']",iPad,3,couch ipad propped gut full breakfast taco dangerous position inertia what's happening tonight sxsw friend ,-0.125,0.7250000000000001,0.161,0.674,0.166,0.0258,0.5,0.0,0.0,-1.0,0.3,-1.0,0.07155555555555555,0.0625,0.4347436845
8648,"['sxsw', 'touchingstories', 'great', 'presentation', 'future', 'digital', 'magazines', 'link']",Unknown,3,sxsw touchingstories great presentation future digital magazine link ,0.26666666666666666,0.2916666666666667,0.0,0.631,0.369,0.6249,0.0,1.0,0.0,1.0,0.5,1.0,0.17766666666666667,0.125,3.9271480865
8649,"['wow', 'suck', 'link', 'ipad', 'sxsw', 'rebecca', 'black', 'fab5']",iPad,0,wow suck link ipad sxsw rebecca black fab5 ,-0.033333333333333326,0.7166666666666667,0.228,0.472,0.299,0.2263,-1.0,0.0,0.0,0.0,-0.16666666666666666,0.0,-0.010750000000000037,-0.13541666666666666,1.015797295
8650,"['kid', 'ducked', 'exposing', '4chan4eva', 'tattoo', 'small', 'back', 'ipad', 'flew', 'right', 'sxsw']",Unknown,3,kid ducked exposing 4chan4eva tattoo small back ipad flew right sxsw ,0.011904761904761899,0.3119047619047619,0.174,0.826,0.0,-0.2732,-1.0,1.0,0.0,1.0,0.2,-1.0,0.36949999999999994,-0.171875,1.056854927
8651,"['audience', 'asks', 'mention', 'favorite', 'non-google', 'product', 'amp', 'says', 'really', 'love', 'swiss', 'omega', 'watch', 'sxsw']",Unknown,3,audience asks mention favorite non-google product amp say really love swiss omega watch sxsw ,0.5,0.8,0.0,0.616,0.384,0.8173,1.2666666666666666,1.2666666666666666,1.8,1.2666666666666666,1.0999999999999999,1.4,0.5713333333333334,0.4458333333333333,1.8679882913333332
8652,"['never', 'thought', ""i'd"", 'sitting', 'floor', 'austin', 'convention', 'center', ""that's"", 'best', 'place', 'plug', 'iphone', 'charger', 'sxsw']",Unknown,3,never thought i'd sitting floor austin convention center that's best place plug iphone charger sxsw ,0.45,0.2,0.0,0.769,0.231,0.6369,0.5,-0.3333333333333333,0.0,0.0,0.037500000000000006,0.0,0.057875,-0.07142857142857142,2.957019738333333
8653,"['apple', 'brought', 'employees', 'store', 'texas', 'staff', 'popup', 'store', 'sxsw']",Unknown,3,apple brought employee store texas staff popup store sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.318,0.0,0.0
8654,"['apple', 'brought', 'touch', 'ui', 'masses', 'listening', 'microsoft', 'guys', 'talk', 'sxsw']",Unknown,3,apple brought touch ui mass listening microsoft guy talk sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.1006,-0.1145833335,0.0
8655,"['npr', 'fan', 'built', 'first', 'iphone', 'app', 'affiliated', 'npr', 'firefighter', 'coder', 'sxsw']",Unknown,3,npr fan built first iphone app affiliated npr firefighter coder sxsw ,0.25,0.3333333333333333,0.0,0.813,0.187,0.3182,1.0,0.0,0.0,0.0,0.25,0.0,0.551,0.25,3.3155515475
8656,"['grateful', 'twitterstream', 'mostly', 'full', 'empathy', 'concern', 'events', 'ipad2', 'sxsw']",Unknown,3,grateful twitterstream mostly full empathy concern event ipad2 sxsw ,0.35,0.55,0.0,0.727,0.273,0.4588,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3,-1.0,0.396,-0.041666666666666664,0.1270031035
8657,"['google', 'could', 'search', 'engines', 'google', 'instead', 'useful', 'information', 'savebrands', 'sxsw']",Google,1,google could search engine google instead useful information savebrands sxsw ,0.3,0.0,0.0,0.756,0.244,0.4404,1.0,1.0,0.0,1.0,0.45,0.0,0.37575000000000003,-0.125,3.254680591
8658,"['google', 'would', 'great', 'partner', 'us', 'says', 'mention', 'looking', 'distribution', 'better', 'products', 'sxsw']",Google,1,google would great partner u say mention looking distribution better product sxsw ,0.65,0.625,0.0,0.588,0.412,0.7906,1.0,1.0,1.0,1.0,0.7000000000000001,1.0,0.550125,0.203125,1.554025746
8659,"['wish', 'could', 'go', 'mention', 'head', 'link', '1pm', 'cst', 'today', 'win', 'vip', 'access', 'acoustic', 'solo', 'set', 'sxsw', 'tonight']",Unknown,3,wish could go mention head link 1pm cst today win vip access acoustic solo set sxsw tonight ,0.8,0.4,0.0,0.588,0.412,0.8689,0.0,0.0,0.0,1.0,0.65,1.0,0.2924166666666666,-0.0062499999999999995,2.503752735
8660,"['room', 'full', 'ipad', 'design', 'headaches', 'talk', 'sxsw']",Unknown,1,room full ipad design headache talk sxsw ,0.35,0.55,0.0,1.0,0.0,0.0,0.3333333333333333,-1.0,0.0,-1.0,-0.04999999999999999,0.0,-0.007399999999999985,0.21875,1.897378883
8661,"['mention', 'ummm', 'dinosaur', 'sxsw', 'question', 'dinosaur', 'shark', 'ninja', 'pirate', 'google', 'party', 'like', '1986']",Unknown,3,mention ummm dinosaur sxsw question dinosaur shark ninja pirate google party like 1986 ,0.0,0.0,0.0,0.679,0.321,0.6369,-0.3333333333333333,0.0,0.0,0.0,0.2,-1.0,0.07125000000000001,0.16666666666666666,0.0
8662,"['google', 'rumored', 'unveil', 'new', 'social', 'network', 'circles', 'today', 'sxsw', 'link']",Unknown,3,google rumored unveil new social network circle today sxsw link ,0.08484848484848484,0.2606060606060606,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.525,0.0,0.3586666666666667,-0.05729166675,1.31105352
8663,"['cnn', 'launch', 'quot', 'tv', 'everywhere', 'quot', 'service', 'mobile', 'google', 'tv', 'computers', 'link', 'sxsw']",Unknown,3,cnn launch quot tv everywhere quot service mobile google tv computer link sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.1,0.0,0.23885714285714285,0.125,1.6183614480000001
8664,"['cnn', 'launch', 'quot', 'tv', 'everywhere', 'quot', 'service', 'mobile', 'google', 'tv', 'computers', 'link', 'sxsw', 'mention']",Unknown,3,cnn launch quot tv everywhere quot service mobile google tv computer link sxsw mention ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.1,0.0,0.224375,0.125,1.6183614480000001
8665,"['google', 'launches', 'route', 'around', 'traffic', 'offers', 'options', 'keep', 'traffic', 'saves', '2yrs', 'worth', 'time', 'every', 'day', 'sxsw']",Google,1,google launch route around traffic offer option keep traffic save 2yrs worth time every day sxsw ,0.3,0.1,0.0,0.733,0.267,0.6249,1.0,1.0,0.0,1.0,0.32999999999999996,0.0,-0.014538461538461526,0.039351851888888886,0.664143171
8666,"['google', 'launching', 'new', 'social', 'network', 'today', 'sxsw', 'link']",Unknown,3,google launching new social network today sxsw link ,0.08484848484848484,0.2606060606060606,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4222,-0.05729166675,2.1348321545
8667,"['google', 'launching', 'new', 'social', 'network', 'called', 'cicles', 'sxsw', 'today', 'link']",Unknown,3,google launching new social network called cicles sxsw today link ,0.08484848484848484,0.2606060606060606,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4222,-0.05729166675,2.1348321545
8668,"['google', 'launching', 'secret', 'new', 'social', 'network', 'called', 'quot', 'circles', 'quot', 'link', 'sxsw']",Unknown,3,google launching secret new social network called quot circle quot link sxsw ,-0.07676767676767678,0.4070707070707071,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.8,0.0,0.33199999999999996,-0.04166666675,1.0047292036666668
8669,"['google', 'launching', 'secret', 'new', 'social', 'network', 'called', 'quot', 'circles', 'quot', 'sxsw']",Unknown,3,google launching secret new social network called quot circle quot sxsw ,-0.07676767676767678,0.4070707070707071,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.8,0.0,0.37979999999999997,-0.04166666675,1.0047292036666668
8670,"['google', 'launching', 'social', 'network', 'quot', 'google', 'circles', 'quot', 'mention', 'sxsw']",Unknown,3,google launching social network quot google circle quot mention sxsw ,0.03333333333333333,0.06666666666666667,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.19275000000000003,-0.125,0.683365311
8671,"['found', 'bbq', 'sauce', 'ipad', 'tech', 'texas', 'really', 'come', 'together', 'sxsw']",iPad,1,found bbq sauce ipad tech texas really come together sxsw ,0.2,0.2,0.0,1.0,0.0,0.0,1.4,1.8,1.8,1.8,1.2,1.8,0.6916666666666665,0.711111111,1.8
8672,"['lines', 'around', 'block', 'new', 'ipad2', 'austin', 'sxsw', 'one', 'lucky', 'recipient', 'link']",iPad,1,line around block new ipad2 austin sxsw one lucky recipient link ,0.23484848484848483,0.6439393939393939,0.197,0.612,0.19,-0.0258,1.0,0.0,0.0,1.0,0.38749999999999996,0.0,0.189625,-0.0333333334,1.7463100845000001
8673,"['route', 'around', 'traffic', 'google', 'maps', 'saves', 'users', 'years', 'worth', 'time', 'everyday', 'sxsw']",Other Google product or service,1,route around traffic google map save user year worth time everyday sxsw ,0.04999999999999999,0.35,0.0,0.662,0.338,0.6249,1.0,1.0,0.0,1.0,0.625,0.0,0.09970000000000001,0.21875,1.0774404605
8674,"['route', 'around', 'traffic', 'google', 'maps', 'feature', 'saving', 'users', 'years', 'time', 'every', 'day', 'sxsw', 'holytrafficjams']",Other Google product or service,1,route around traffic google map feature saving user year time every day sxsw holytrafficjams ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.14145454545454547,0.12847222233333333,0.0
8675,"['ungrateful', 'bc', 'much', 'shit', 'play', 'turn', 'shit', 'iphone', 'sxsw']",iPhone,0,ungrateful bc much shit play turn shit iphone sxsw ,-0.2,0.8,0.58,0.284,0.136,-0.8316,-0.3,-0.06666666666666665,1.8,-0.3,-0.04999999999999999,1.8,0.22766666666666666,0.26625,1.8
8676,"['kind', 'funny', 'sad', 'ipad', 'release', 'line', 'longer', 'party', 'lines', 'saw', 'sxsw', 'last', 'night', 'sheeple']",iPad,1,kind funny sad ipad release line longer party line saw sxsw last night sheeple ,0.0875,0.7416666666666667,0.14,0.452,0.407,0.7096,1.0,0.3333333333333333,0.0,0.0,0.26666666666666666,0.0,0.3670000000000001,-0.17013888883333336,-1.2663178203333332
8677,"['google', 'quot', 'ad', 'preferences', 'quot', 'view', 'edit', 'google', 'thinks', 'like', 'seenocreepy', 'sxsw']",Unknown,1,google quot ad preference quot view edit google think like seenocreepy sxsw ,0.0,0.0,0.0,0.815,0.185,0.3612,0.0,1.0,0.0,1.0,0.5,0.0,0.5416,0.125,0.0
8678,"['google', 'quot', 'challenge', 'stay', 'true', 'originally', 'built', 'big', 'amp', 'successful', 'brand', 'experimentation', 'amp', 'moving', 'fast', 'sxsw', 'link']",Unknown,3,google quot challenge stay true originally built big amp successful brand experimentation amp moving fast sxsw link ,0.335,0.6100000000000001,0.0,0.639,0.361,0.7845,0.6,0.3333333333333333,0.6,1.2666666666666666,0.6375,0.6,0.5987,0.2375,1.6069743550000002
8679,"['google', 'quot', 'china', 'middle', 'east', 'quot', 'mention', 'sxsw']",Unknown,3,google quot china middle east quot mention sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945,0.1875,2.251000805
8680,"['quot', 'designing', 'ipad', 'interfaces', 'new', 'navigation', 'schema', 'quot', 'acc', 'heading', 'quot', 'future', 'touch', 'quot', 'panel', 'track', 'mind', 'sxsw', 'sxswlib11']",Unknown,3,quot designing ipad interface new navigation schema quot acc heading quot future touch quot panel track mind sxsw sxswlib11 ,0.06818181818181818,0.2897727272727273,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.8,0.0,0.12600000000000003,0.020833333200000005,3.586298998
8681,"['google', 'quot', 'product', 'gatekeeper', 'quot', 'marissa', 'mayer', 'location-based', 'quot', 'fast', 'fun', 'future', 'quot', 'link', 'ht', 'mention', 'sxsw']",Unknown,3,google quot product gatekeeper quot marissa mayer location-based quot fast fun future quot link ht mention sxsw ,0.16666666666666666,0.30833333333333335,0.0,0.829,0.171,0.5106,1.0,1.0,0.0,1.0,0.75,0.0,0.12216666666666665,0.020833333333333332,0.0
8682,"['nu', 'bij', 'quot', 'touching', 'stories', 'designing', 'digital', 'magazines', 'ipad', 'quot', 'sxsw', 'sxswnl']",Unknown,3,nu bij quot touching story designing digital magazine ipad quot sxsw sxswnl ,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,-0.041666666666666664,6.300270427
8683,"['picked', 'quot', 'mophie', 'quot', 'iphone', 'charge', 'case', 'sxsw', 'tradeshow', 'doubt', ""i'll"", 'use', 'time', 'great', 'long', 'days']",Other Apple product or service,1,picked quot mophie quot iphone charge case sxsw tradeshow doubt i'll use time great long day ,0.375,0.575,0.121,0.68,0.199,0.3818,-1.0,-0.3333333333333333,0.0,0.0,-0.125,0.0,0.37457142857142856,0.25892857142857145,1.318801718
8684,"['picked', 'white', 'ipad2', 'today', 'apple', 'store', 'sxsw']",iPad,1,picked white ipad2 today apple store sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.24175000000000002,-0.052083333499999995,0.155010845
8685,"['messed', 'bring', 'iphone', 'charger', 'anyone', 'got', 'one', 'could', 'borrow', '10', 'mins', 'sxsw']",Unknown,3,messed bring iphone charger anyone got one could borrow 10 min sxsw ,0.0,0.0,0.179,0.821,0.0,-0.34,1.0,0.0,0.0,-1.0,-0.5,0.0,-0.18200000000000002,-0.1875,0.0
8686,"['prepping', 'sxsw', 'aka', 'quot', 'nerds', 'gone', 'wild', 'quot', ""here's"", 'list', 'parties', 'thanks', 'mention', 'link']",Unknown,3,prepping sxsw aka quot nerd gone wild quot here's list party thanks mention link ,0.15000000000000002,0.30000000000000004,0.117,0.585,0.298,0.5267,-1.0,-1.0,0.0,-1.0,0.175,0.0,-0.13450000000000004,-0.21527777766666667,-1.229489634
8687,"['apple', 'popup', 'store', 'sxsw', 'link']",Unknown,3,apple popup store sxsw link ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2806666666666667,0.0,0.0
8688,"['apple', 'popup', 'store', 'austin', 'link', 'sxsw']",Unknown,3,apple popup store austin link sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2806666666666667,0.0,0.0
8689,"['apple', 'popup', 'store', 'still', 'constuction', ""that's"", 'keeping', '50', 'line', 'people', 'standing', 'line', 'sxsw']",Unknown,3,apple popup store still constuction that's keeping 50 line people standing line sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39725,-0.05803571425000001,0.0
8690,"['apple', 'popup', 'store', 'line', 'still', 'circles', 'block', 'sxsw']",Unknown,3,apple popup store line still circle block sxsw ,0.0,0.0,0.293,0.707,0.0,-0.4404,1.0,-1.0,0.0,0.0,-0.4,0.0,0.21333333333333337,-0.3482142856666666,0.0
8691,"['apple', 'popup', 'store', 'sxsw', 'mention', 'apple', 'store', 'sxsw', 'link', 'photo']",Apple,3,apple popup store sxsw mention apple store sxsw link photo ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2541428571428571,0.0,0.0
8692,"['ipad', 'pop', 'longest', 'line', 'sxswi', 'amp', ""kanye's"", 'vevo', 'show', 'mention', 'sxsw', 'link', 'link']",Unknown,3,ipad pop longest line sxswi amp kanye's vevo show mention sxsw link link ,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.19657142857142856,0.0234375,0.0
8693,"['catching', 'mention', 'hotel', 'room', 'day', 'sxsw', 'also', 'tweeting', 'new', 'ipad']",iPad,1,catching mention hotel room day sxsw also tweeting new ipad ,0.36818181818181817,0.6772727272727272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.3585,0.0625,3.586298998
8694,"['best', 'pickup-line', 'sxsw', 'iphone', 'charger']",Unknown,3,best pickup-line sxsw iphone charger ,1.0,0.3,0.0,0.488,0.512,0.6369,1.0,1.0,1.0,1.0,0.5,1.0,0.223,0.34375,4.950096235
8695,"['bad', 'news', 'update', 'pop-up', 'apple', 'store', 'ipads', 'sure', 'tomorrow', 'sxsw']",Unknown,0,bad news update pop-up apple store ipads sure tomorrow sxsw ,-0.09999999999999992,0.7777777777777777,0.254,0.58,0.167,-0.296,0.6,0.4,1.8,0.4,0.525,0.4,0.41800000000000004,0.3857142856666667,0.08174010799999998
